# SSG Migration Database
# source_lib	source_path	ssg_path	status	module	last_updated	notes	source_sync_commit	last_sync_date
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/MediaTagsExtension.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/PictureLink.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/PictureLinkVisitor.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/PictureLinkVisitorExt.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/VideoLink.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/VideoLinkVisitor.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/VideoLinkVisitorExt.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/internal/AbstractMediaLink.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/internal/MediaTagsNodePostProcessor.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/internal/MediaTagsNodeRenderer.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/internal/Utilities.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-media-tags/src/main/java/com/vladsch/flexmark/ext/media/tags/package-info.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-resizable-image/src/main/java/com/vladsch/flexmark/ext/resizable/image/ResizableImage.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-resizable-image/src/main/java/com/vladsch/flexmark/ext/resizable/image/ResizableImageExtension.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-resizable-image/src/main/java/com/vladsch/flexmark/ext/resizable/image/ResizableImageVisitor.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-resizable-image/src/main/java/com/vladsch/flexmark/ext/resizable/image/ResizableImageVisitorExt.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-resizable-image/src/main/java/com/vladsch/flexmark/ext/resizable/image/internal/ResizableImageInlineParserExtension.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-resizable-image/src/main/java/com/vladsch/flexmark/ext/resizable/image/internal/ResizableImageNodeRenderer.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleAst.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleBlock.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleExtension.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleHtml.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleOption.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleOptionSeparator.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleOptionsList.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleSeparator.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleSource.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleVisitor.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/SpecExampleVisitorExt.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/internal/RenderAs.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/internal/SpecExampleBlockParser.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/internal/SpecExampleNodeFormatter.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/internal/SpecExampleNodeRenderer.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/internal/SpecExampleOptions.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/internal/package-info.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-spec-example/src/main/java/com/vladsch/flexmark/ext/spec/example/package-info.java		skipped	ssg-md	2026-03-30	Developer tooling for flexmark spec format		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/Superscript.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/SuperscriptExtension.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/SuperscriptVisitor.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/SuperscriptVisitorExt.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/internal/SuperscriptDelimiterProcessor.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/internal/SuperscriptJiraRenderer.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/internal/SuperscriptNodeRenderer.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/internal/package-info.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-superscript/src/main/java/com/vladsch/flexmark/ext/superscript/package-info.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableBlock.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableBody.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableCaption.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableCell.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableExtractingVisitor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableHead.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableRow.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableSeparator.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableTextCollectingVisitor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableVisitor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TableVisitorExt.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/TablesExtension.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/internal/TableColumnSeparator.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/internal/TableJiraRenderer.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/internal/TableNodeFormatter.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/internal/TableNodeRenderer.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/internal/TableParagraphPreProcessor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/internal/TableParserOptions.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/internal/package-info.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-tables/src/main/java/com/vladsch/flexmark/ext/tables/package-info.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocBlock.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocContent.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocExtension.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocGenerateOnFormat.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocOption.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocOptionList.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocVisitor.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/SimTocVisitorExt.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/TocBlock.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/TocBlockBase.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/TocExtension.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/TocUtils.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/TocVisitor.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/TocVisitorExt.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/SimTocBlockParser.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/SimTocNodeFormatter.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/SimTocNodeRenderer.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/SimTocOptionTypes.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/SimTocOptionsParser.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/TocBlockParser.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/TocFormatOptions.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/TocLevelsOptionParser.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/TocNodeRenderer.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/TocOptionTypes.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/TocOptions.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/TocOptionsParser.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/internal/package-info.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-toc/src/main/java/com/vladsch/flexmark/ext/toc/package-info.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/TypographicExtension.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/TypographicQuotes.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/TypographicSmarts.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/TypographicVisitor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/TypographicVisitorExt.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/AngleQuoteDelimiterProcessor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/DoubleQuoteDelimiterProcessor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/QuoteDelimiterProcessorBase.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/SingleQuoteDelimiterProcessor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/SmartsInlineParser.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/SmartsParsing.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/TypographicNodeRenderer.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/TypographicOptions.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/internal/package-info.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-typographic/src/main/java/com/vladsch/flexmark/ext/typographic/package-info.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiImage.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiImageVisitor.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiImageVisitorExt.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiLink.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiLinkExtension.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiLinkVisitor.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiLinkVisitorExt.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/WikiNode.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/internal/WikiLinkJiraRenderer.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/internal/WikiLinkLinkRefProcessor.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/internal/WikiLinkLinkResolver.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/internal/WikiLinkNodeFormatter.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/internal/WikiLinkNodeRenderer.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/internal/WikiLinkOptions.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/internal/package-info.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-wikilink/src/main/java/com/vladsch/flexmark/ext/wikilink/package-info.java		ported	ssg-md	2026-03-31	Phase 7		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/Macro.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/MacroAttribute.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/MacroBlock.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/MacroClose.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/MacroExtension.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/MacroVisitor.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/MacroVisitorExt.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/internal/MacroBlockParser.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/internal/MacroInlineParser.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/internal/MacroNodeRenderer.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/internal/MacroOptions.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/internal/MacroParsing.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/internal/package-info.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-xwiki-macros/src/main/java/com/vladsch/flexmark/ext/xwiki/macros/package-info.java		skipped	ssg-md	2026-03-30	XWiki-specific, not SSG-relevant		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/AbstractYamlFrontMatterVisitor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/YamlFrontMatterBlock.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/YamlFrontMatterExtension.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/YamlFrontMatterNode.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/YamlFrontMatterValue.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/YamlFrontMatterVisitor.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/YamlFrontMatterVisitorExt.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/internal/YamlFrontMatterBlockParser.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/internal/YamlFrontMatterNodeFormatter.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/internal/package-info.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-yaml-front-matter/src/main/java/com/vladsch/flexmark/ext/yaml/front/matter/package-info.java		ported	ssg-md	2026-03-30	Phase 6		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/YouTubeLink.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/YouTubeLinkExtension.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/YouTubeLinkVisitor.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/YouTubeLinkVisitorExt.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/internal/YouTubeLinkNodePostProcessor.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/internal/YouTubeLinkNodeRenderer.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/internal/package-info.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
flexmark	flexmark-ext-youtube-embedded/src/main/java/com/vladsch/flexmark/ext/youtube/embedded/package-info.java		ported	ssg-md	2026-04-01	Deferred, now ported		2026-03-30
